RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-HB,TG202204190071694,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,29-APR-22
R-HB,WU202106210011649,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,02-JUL-21
R-HB,WY202107220084091,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,29-JUL-21
R-HB,WY202203110087629,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,18-MAR-22
R-HB,BL202203240023358,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-APR-22
R-HB,HB202204250038084,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D,RESOLVE CONST ISSUE,HB-RTOFFICE,28-APR-22
R-HB,BL202204060056983,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,11-APR-22
R-HB,MRJ202203150010672,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,20-MAR-22
R-HB,AQ202203070012390,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,09-MAR-22
R-HB,TRS202112270053487,AB-FTTH,CREATE-OR,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,30-DEC-21
R-HB,TG202204270024631,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,HB-CPE-NC,02-MAY-22
R-HB,TRS202108040069711,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,23-AUG-21
R-HB,WU202111220033993,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,27-NOV-21
R-HB,TG202011260028562,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,02-DEC-20
R-HB,AQ202111150035420,AB-FTTH,CREATE,T>1M,IDENTIFY FACILITIES,SALES-SME-SP-ACCM,15-NOV-21
R-HB,TRS202204180029971,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,21-APR-22
R-HB,MIA202203280087174,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-APR-22
R-HB,AQ202204290014948,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,HB-CPE-NC,03-MAY-22
R-HB,TRS202204260080738,AB-FTTH,CREATE,7D<T<=10D,CONSTRUCT OSP,HB-CPE-NC,26-APR-22
R-HB,MRJ202101270058861,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,HB-CNR,27-JAN-21
R-HB,WY202203140070859,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,19-MAR-22
R-HB,TG202201190029054,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,25-FEB-22
R-HB,TG202204180027720,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-APR-22
R-HB,WU202204220073728,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,28-APR-22
R-HB,MIA202105070066402,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,31-JUL-21
R-HB,WU202204060057055,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,HB-RTOFFICE,08-APR-22
R-HB,TRS202104270005582,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,HB-CNR,27-APR-21
R-HB,TG202203160058615,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,21-MAR-22
R-HB,MRJ202111150035491,AB-FTTH,CREATE,T>1M,IDENTIFY FACILITIES,SALES-SME-SP-ACCM,15-NOV-21
R-HB,MIA202111160089022,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-NOV-21
R-HB,WU202107030003202,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,22-JUL-21
R-HB,MIA202104070036116,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,HB-CNR,07-APR-21
R-HB,BL202204220073687,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-RTOFFICE,27-APR-22
R-HB,TG202203280086826,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-APR-22
R-HB,BL202204010028166,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-APR-22
R-HB,TRS202203250033896,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,30-MAR-22
R-HB,BL202204300043814,AB-FTTH,CREATE,T<=7D,CONFIRM  W CUSTOMER,HB-RTOFFICE,02-MAY-22
R-HB,TG202204270024604,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,HB-CPE-NC,01-MAY-22
R-HB,WU202107090016659,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,28-JUL-21
R-HB,WU202105290061691,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CNR,08-JUN-21
R-HB,WU202107060067927,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,17-JUL-21
R-HB,AQ202204300057315,AB-FTTH,CREATE,T<=7D,DESIGN CIRCUIT,HB-RTOFFICE,01-MAY-22
R-HB,MRJ202101290072282,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,29-JAN-21
R-HB,TG202204180025296,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-APR-22
R-HB,BL202202220057795,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CNR,27-FEB-22
R-HB,MIA202203300052957,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-APR-22
R-HB,TG202203090095180,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,14-MAR-22
R-HB,TG202203250033930,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,27-MAR-22
R-HB,TG202204250033952,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D,RECONSTRUCT OSP,HB-CPE-NC,27-APR-22
R-HB,TRS202203020096206,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,09-MAR-22
R-HB,TG202203230094321,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,26-MAR-22
R-HB,TRS202104050076469,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,ASSIGN ONT,HB-CNR,06-APR-21
R-HB,TRS202204060056834,AB-FTTH,MODIFY-LOCATION,10D<T<=1M,IDENTIFY FACILITIES,HB-RSFU,06-APR-22
R-HB,MRJ202101290072225,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,29-JAN-21
R-HB,HB202110260016689,AB-FTTH,MODIFY-LOCATION,T>1M,REDESIGN CIRCUIT,HB-RSFU,05-APR-22
R-HB,TG202204180025399,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-APR-22
R-HB,WU202112160015388,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-RTOFFICE,21-DEC-21
R-HB,AQ202111300048088,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-DEC-21
R-HB,TRS202204260080606,AB-FTTH,CREATE,7D<T<=10D,CONSTRUCT OSP,HB-CPE-NC,26-APR-22
R-HB,MRJ202101290080974,AB-FTTH,CREATE,T>1M,IDENTIFY FACILITIES,SALES-SME-SP-ACCM,29-JAN-21
R-HB,TG202204180027695,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-APR-22
R-HB,MRJ202101290072339,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,29-JAN-21
R-HB,MRJ202101270058964,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,27-JAN-21
R-HB,TG202204180025247,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-APR-22
R-HB,TRS202203210038821,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-RTOFFICE,23-MAR-22
R-HB,BL202204260077036,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D,RESOLVE CONST ISSUE,HB-RTOFFICE,28-APR-22
R-HB,AQ202111170020806,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,22-NOV-21
R-HB,TG202203290014849,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,19-APR-22
R-HB,TRS202202280009095,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,07-MAR-22
R-HB,MIA202203020085284,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,HB-CPE-NC,06-MAR-22
R-HB,WU202107120028324,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,27-JUL-21
R-HB,MIA202104070036131,IPTV,CREATE,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,07-APR-21
R-HB,AQ202204190077354,IPTV,CREATE,7D<T<=1M,WAIT WIRE MSAN,HB-RTOFFICE,19-APR-22
R-HB,BL202204180032717,IPTV,CREATE,7D<T<=1M,WAIT FOR FACILITY,HB-RTOFFICE,18-APR-22
R-HB,WU202203140070971,IPTV,CREATE,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,27-APR-22
R-HB,ANK202203240025769,IPTV,MODIFY-LOCATION,T>1M,UPDATE CIRCUIT,HB-RSFU,24-MAR-22
R-HB,BL202204260071097,IPTV,CREATE,7D<T<=1M,RESOLVE PEO TV ISSUE,HB-CPE-NC,03-MAY-22
R-HB,BL202203020096413,IPTV,CREATE,T>1M,INSTALL STBS,HB-CPE-NC,10-MAR-22
R-HB,TRS202111260090658,IPTV,CREATE,T>1M,INSTALL STBS,HB-CPE-NC,26-NOV-21
R-HB,WY202203140070879,IPTV,CREATE,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,14-MAR-22
R-HB,TG201904290038316,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,HB-CNR,29-APR-19
R-HB,TG202204180027852,IPTV,MODIFY-LOCATION,7D<T<=1M,INSTALL STBS,HB-CPE-NC,18-APR-22
R-HB,RMT202204290014954,IPTV,CREATE,3D<T<=7D,WAIT FOR FACILITY,HB-RTOFFICE,29-APR-22
R-HB,HB202110180016343,IPTV,CREATE,T>1M,INSTALL STBS,HB-CPE-NC,23-OCT-21
R-HB,TG202204110078990,IPTV,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CAB,HB-RTOFFICE,11-APR-22
R-HB,TRS202203180003373,IPTV,CREATE-RECON,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,18-MAR-22
R-HB,TG202204180026857,IPTV,CREATE,7D<T<=1M,WAIT FOR FACILITY,HB-RTOFFICE,18-APR-22
R-HB,TG202110270069874,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,HB-CPE-NC,03-NOV-21
R-HB,SUR202004210056773,IPTV,MODIFY-LOCATION,T>1M,TRANSFER NEW MSAN,HB-RTOFFICE,21-APR-20
R-HB,TG202111110037887,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,HB-CPE-NC,12-NOV-21
R-HB,TRS202204200026633,IPTV,CREATE,7D<T<=1M,WAIT FOR FACILITY,HB-RTOFFICE,20-APR-22
R-HB,TRS202112270053486,IPTV,CREATE-OR,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,27-DEC-21
R-HB,TG202111030057606,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,HB-CPE-NC,08-NOV-21
R-HB,TG202204180027737,IPTV,CREATE,7D<T<=1M,WAIT FOR FACILITY,HB-RTOFFICE,18-APR-22
R-HB,WU202107030003241,IPTV,CREATE,T>1M,INSTALL STBS,HB-CPE-NC,28-JUL-21
R-HB,TG202110290032869,IPTV,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,21-JAN-22
R-HB,WU202106260071367,IPTV,CREATE,T>1M,REINSTALL STB_MANUAL,HB-CPE-NC,05-JUL-21
R-HB,TG202204180025269,IPTV,CREATE,7D<T<=1M,WAIT FOR FACILITY,HB-RTOFFICE,18-APR-22
R-HB,BL202204300043895,IPTV,CREATE,3D<T<=7D,INSTALL STBS,HB-CPE-NC,30-APR-22
R-HB,SUR202109020014843,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,HB-CPE-NC,15-SEP-21
R-HB,AQ202108050006029,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,HB-CPE-NC,05-AUG-21
R-HB,TRS202203180007372,IPTV,CREATE,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,18-MAR-22
R-HB,HGM202203240031644,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,HB-CPE-NC,31-MAR-22
R-HB,MIA202203230003093,IPTV,CREATE,T>1M,WAIT FOR FACILITY,HB-RTOFFICE,23-MAR-22
R-HB,TG202204110080296,IPTV,MODIFY-LOCATION,7D<T<=1M,INSTALL STBS,HB-CPE-NC,11-APR-22
R-HB,TG202105180046026,IPTV,MODIFY-LOCATION,T>1M,WAIT COMPLETE CAB,HB-RTOFFICE,20-MAY-21
R-HB,BL202203280085478,IPTV,CREATE,T>1M,REINSTALL STB_MANUAL,HB-CPE-NC,31-MAR-22
R-HB,AQ202204180025693,IPTV,CREATE-RECON,7D<T<=1M,CANCEL SERVICE ORDER,HB-RTOFFICE,30-APR-22
R-HB,RMT202204200028968,IPTV,CREATE,7D<T<=1M,RESOLVE PEO TV ISSUE,HB-CPE-NC,30-APR-22
R-HB,RMT202204290014974,IPTV,CREATE,3D<T<=7D,WAIT FOR FACILITY,HB-RTOFFICE,29-APR-22
R-HB,TG202205030045536,IPTV,CREATE,T<=3D,UPDATE CIRCUIT,HB-RSFU,03-MAY-22
