RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-AP,MOY202212270069692,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,UHN202110290021217,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,AP-RTOFFICE,29-OCT-21
R-AP,IN202212260037793,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,UHN202212200013162,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,AP-UHN-OSP-NC,21-DEC-22
R-AP,HIN202210280017754,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,AP-HIN-OSP-NC,28-OCT-22
R-AP,UHN202212200013139,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,AP-UHN-OSP-NC,21-DEC-22
R-AP,HIN202212270068606,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202001230030743,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,AP-RTOFFICE,15-MAY-20
R-AP,IN202211280048046,AB-CAB,MODIFY-LOCATION,7D<T<=1M,IDENTIFY FACILITIES,AP-RSFU,28-NOV-22
R-AP,PDT202212260035148,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,AP-PDT-OSP-NC,26-DEC-22
R-AP,AP202212200015596,AB-CAB,CREATE-RECON,3D<T<=7D,VERIFY CONSTRUCTION,AP-AP-OSP-NC,21-DEC-22
R-AP,MOY202101070092522,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,AP-MOY-OSP-NC,07-JAN-21
R-AP,AP202212260036447,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202212260037546,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202212200015623,AB-CAB,CREATE-RECON,3D<T<=7D,VERIFY CONSTRUCTION,AP-AP-OSP-NC,21-DEC-22
R-AP,AP202212260037737,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,PTV202212200015587,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,AP-PTV-OSP-NC,21-DEC-22
R-AP,PTV202212260037196,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202212210033553,AB-CAB,MODIFY-LOCATION,3D<T<=7D,CONSTRUCT OSP,AP-AP-OSP-NC,21-DEC-22
R-AP,AP202212220072391,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,AP-AP-OSP-NC,22-DEC-22
R-AP,PTV202212260036734,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202212130028453,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,AP-AP-OSP-NC,13-DEC-22
R-AP,AP202212240011804,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,AP-AP-OSP-NC,24-DEC-22
R-AP,IN202212260035139,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,AP-IN-OSP-NC,26-DEC-22
R-AP,UHN202110220038807,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,AP-RTOFFICE,29-OCT-21
R-AP,PDT202212270067119,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,HIN202002130021692,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,AP-HIN-OSP-NC,13-FEB-20
R-AP,UHN202212260037032,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202212240011808,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,AP-AP-OSP-NC,24-DEC-22
R-AP,HIN202212260037454,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,UHN202211010038295,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,01-NOV-22
R-AP,AP202212260037598,AB-CAB,CREATE-RECON,T<=3D,RESERVE FACILITIES,AP-RSFU,27-DEC-22
R-AP,AP202107310073894,AB-CAB,CREATE-RECON,T>1M,VERIFY CONSTRUCTION,AP-RTOFFICE,31-JUL-21
R-AP,UHN202211240005316,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RECONSTRUCT OSP,AP-RTOFFICE,06-DEC-22
R-AP,AP202211280041208,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,03-DEC-22
R-AP,AP202212220072486,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,AP-CPE-NC,27-DEC-22
R-AP,UHN202210170096714,AB-FTTH,MODIFY-LOCATION,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,17-OCT-22
R-AP,PTV202212210029130,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,21-DEC-22
R-AP,PTV202212220064059,AB-FTTH,CREATE,T<=7D,INSTALL ONT,AP-CPE-NC,26-DEC-22
R-AP,PTV202212210032199,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,21-DEC-22
R-AP,AP202212200010618,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,AP-RTOFFICE,23-DEC-22
R-AP,PTV202212210029470,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,TASK_DELAY_THREEMIN2,AP-RTOFFICE,27-DEC-22
R-AP,PTV202212230098297,AB-FTTH,CREATE,T<=7D,INSTALL ONT,AP-CPE-NC,27-DEC-22
R-AP,AP202211300043311,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,07-DEC-22
R-AP,PTV202212210035715,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,AP202211290000366,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,07-DEC-22
R-AP,PTV202212210037786,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,AP-CPE-NC,27-DEC-22
R-AP,AP202212120095103,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,17-DEC-22
R-AP,PTV202210170090516,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,21-OCT-22
R-AP,AP202211240099376,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,WAIT COMPLETE CHILD,AP-RTOFFICE,02-DEC-22
R-AP,PTV202212220063348,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,AP202211280055885,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,06-DEC-22
R-AP,PTV202212160051940,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,20-DEC-22
R-AP,IN202209240085282,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,07-OCT-22
R-AP,AP202211150063184,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,WAIT COMPLETE CHILD,AP-RTOFFICE,19-NOV-22
R-AP,AP202212220066326,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,AP-CPE-NC,26-DEC-22
R-AP,AP202212210025805,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONFIRM SERVICE,AP-RTOFFICE,23-DEC-22
R-AP,PTV202212160052657,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,20-DEC-22
R-AP,PTV202212210035343,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,AP202212200009874,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,AP-RTOFFICE,23-DEC-22
R-AP,AP202212160055269,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,CONSTRUCT OSP,AP-CPE-NC,20-DEC-22
R-AP,MOY202211230076874,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,AP-CPE-NC,26-NOV-22
R-AP,AP202211280057596,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,06-DEC-22
R-AP,PTV202212220057669,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,HIN202209280000212,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,27-OCT-22
R-AP,UHN202211240015400,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,AP-RTOFFICE,30-NOV-22
R-AP,AP202212230099508,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,24-DEC-22
R-AP,PTV202202080015003,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,SALES-SME-EP-ACCM,14-FEB-22
R-AP,IN202002260025342,AB-FTTH,CREATE,T>1M,IDENTIFY FACILITIES,AP-RSFU,26-FEB-20
R-AP,AP202207190047521,AB-FTTH,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,AP-RTOFFICE,19-JUL-22
R-AP,PTV202212210029092,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,21-DEC-22
R-AP,PTV202212210032161,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,PTV202212210037969,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,22-DEC-22
R-AP,PTV202212210029138,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,AP-CPE-NC,21-DEC-22
R-AP,AP202211280041206,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,30-NOV-22
R-AP,AP202211300043780,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,07-DEC-22
R-AP,PTV202212190080758,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D,CONSTRUCT OSP,AP-CPE-NC,20-DEC-22
R-AP,PTV202212210030017,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,TASK_DELAY_THREE_MIN,AP-RTOFFICE,27-DEC-22
R-AP,PTV202212230091789,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,AP-CPE-NC,27-DEC-22
R-AP,UHN202206070083293,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,VERIFY CONSTRUCTION,AP-AP-OSP-NC,23-JUN-22
R-AP,PTV202211290087208,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,30-NOV-22
R-AP,AP202212220055408,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,AP-RTOFFICE,24-DEC-22
R-AP,PTV202212160051450,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,AP-RTOFFICE,20-DEC-22
R-AP,PTV202212220063276,AB-FTTH,CREATE,T<=7D,CONFIRM  W CUSTOMER,AP-RTOFFICE,26-DEC-22
R-AP,PTV202212230098318,IPTV,CREATE,3D<T<=7D,INSTALL STBS,AP-CPE-NC,27-DEC-22
R-AP,AP202001300036270,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,31-JAN-20
R-AP,UHN202007220051796,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,31-JUL-20
R-AP,UHN202001300030023,IPTV,CREATE,T>1M,REINSTALL STB_MANUAL,AP-RTOFFICE,30-JAN-20
R-AP,HIN202001230030752,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,AP-RTOFFICE,23-JAN-20
R-AP,AP202001300030053,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,30-JAN-20
R-AP,IN202211280048060,IPTV,MODIFY-LOCATION,7D<T<=1M,TRANSFER NEW MSAN,AP-RTOFFICE,28-NOV-22
R-AP,UHN202210170096715,IPTV,MODIFY-LOCATION,T>1M,WAIT COMPLETE FAB,AP-RTOFFICE,17-OCT-22
R-AP,PTV202212220064079,IPTV,CREATE,3D<T<=7D,INSTALL STBS,AP-CPE-NC,26-DEC-22
R-AP,AP202212150009215,IPTV,CREATE-RECON,7D<T<=1M,INSTALL STBS,AP-CPE-NC,16-DEC-22
R-AP,AP202212240011802,IPTV,CREATE-RECON,T<=3D,INSTALL STBS,AP-CPE-NC,24-DEC-22
R-AP,AP202001300030034,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,30-JAN-20
R-AP,AP202212140056858,IPTV,CREATE-RECON,7D<T<=1M,INSTALL STBS,AP-CPE-NC,14-DEC-22
R-AP,UHN202212050006600,IPTV,CREATE-RECON,7D<T<=1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,06-DEC-22
R-AP,IN202002260025358,IPTV,CREATE,T>1M,WAIT FOR FACILITY,AP-RTOFFICE,26-FEB-20
R-AP,AP202001230030744,IPTV,MODIFY-LOCATION,T>1M,INSTALL STBS,AP-RTOFFICE,23-JAN-20
R-AP,AP202107310073893,IPTV,CREATE-RECON,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,01-AUG-21
R-AP,AP202212200013272,IPTV,CREATE-RECON,3D<T<=7D,INSTALL STBS,AP-CPE-NC,21-DEC-22
R-AP,AP202109250078720,IPTV,CREATE-RECON,T>1M,RESOLVE PEO TV ISSUE,AP-RTOFFICE,25-SEP-21
R-AP,IN202109020012354,IPTV,CREATE,T>1M,REINSTALL STB_MANUAL,AP-RTOFFICE,28-OCT-21
R-AP,AP202001300036468,IPTV,CREATE,T>1M,REINSTALL STB_MANUAL,AP-RTOFFICE,31-JAN-20
