RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-WT,WT202104090038983,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,WT-RTOFFICE,19-APR-21
R-WT,JL202105100039647,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,11-MAY-21
R-WT,JL201903310093889,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,03-APR-19
R-WT,RG201910020051029,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,03-NOV-19
R-WT,RG201910150057367,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,15-OCT-19
R-WT,WT202101080023949,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-WT-OSP-NC,08-JAN-21
R-WT,WT202103020007230,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,02-MAR-21
R-WT,WT202104210056336,AB-CAB,CREATE,T>1M,WAIT VOICE REG ID,WT-RTOFFICE,21-APR-21
R-WT,RG201910190085783,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,20-NOV-19
R-WT,RG202007240021828,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,24-AUG-20
R-WT,WT202008060094636,AB-CAB,CREATE-RECON,T>1M,RESERVE FACILITIES,WT-RTOFFICE,07-AUG-20
R-WT,RG202012160003298,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,17-DEC-20
R-WT,JL202104050074879,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,08-APR-21
R-WT,RG202007170026967,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,29-JUL-20
R-WT,WT202012280004143,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,29-DEC-20
R-WT,RG202105120003239,AB-CAB,CREATE,7D<T<=1M,WAIT VOICE REG ID,WT-RTOFFICE,12-MAY-21
R-WT,JL202007240031789,AB-CAB,CREATE-RECON,T>1M,RESERVE FACILITIES,WT-RTOFFICE,22-SEP-20
R-WT,RG202012290014538,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,30-DEC-20
R-WT,JL202101130042267,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-JL-OSP-NC,26-JAN-21
R-WT,JL202101200036512,AB-CAB,CREATE-RECON,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,28-FEB-21
R-WT,JL202101050024028,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,08-JAN-21
R-WT,WT202102020055081,AB-CAB,CREATE-OR,T>1M,WAIT VOICE REG ID,WT-RTOFFICE,02-FEB-21
R-WT,WT201910020060839,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-RTOFFICE,21-OCT-19
R-WT,WT201910040013154,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,WT-RTOFFICE,19-NOV-19
R-WT,JL201906270088277,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,27-JUN-19
R-WT,RG202001220084171,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,04-JUL-20
R-WT,WT202005200006517,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,17-SEP-20
R-WT,WT202104060095349,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-RTOFFICE,06-APR-21
R-WT,JL202103300081528,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,31-MAR-21
R-WT,JL201907230010248,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,08-AUG-19
R-WT,JL202010050042845,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,WT-RTOFFICE,05-OCT-20
R-WT,RG202010310032457,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,02-NOV-20
R-WT,RG202011170052894,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,17-NOV-20
R-WT,JL202012280004018,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,WT-JL-OSP-NC,28-DEC-20
R-WT,WT202101120022781,AB-CAB,CREATE-RECON,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,12-JAN-21
R-WT,JL202104010042862,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,08-APR-21
R-WT,WT202104220088237,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-WT-OSP-NC,22-APR-21
R-WT,JL202105080094258,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,08-MAY-21
R-WT,JL202105190093330,AB-CAB,MODIFY-LOCATION,3D<T<=7D,CONSTRUCT OSP,WT-JL-OSP-NC,19-MAY-21
R-WT,JL201907190039660,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,28-AUG-20
R-WT,WT202105210092157,AB-CAB,CREATE,T<=3D,CONSTRUCT OSP,WT-WT-OSP-NC,22-MAY-21
R-WT,WT201906290049595,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-RTOFFICE,10-JUL-19
R-WT,JL201910180063734,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,18-OCT-19
R-WT,WT201912310069553,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,04-JAN-20
R-WT,WT201912230003933,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,23-DEC-19
R-WT,WT202010080053947,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,WT-RTOFFICE,12-OCT-20
R-WT,JL202101150091973,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,15-JAN-21
R-WT,JL202103300093893,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,WT-JL-OSP-NC,30-MAR-21
R-WT,WT202103150021454,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,23-MAR-21
R-WT,JL201907260009663,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,05-AUG-19
R-WT,RG201909110064226,AB-CAB,CREATE,T>1M,TEST SERVICE,WT-RTOFFICE,12-SEP-20
R-WT,WT202009050062081,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,17-SEP-20
R-WT,WT202101180055425,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,24-JAN-21
R-WT,JL202101200059851,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,31-JAN-21
R-WT,JL202103010094747,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,02-MAR-21
R-WT,JL202103300089718,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,WT-RTOFFICE,23-APR-21
R-WT,JL202105070072799,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,08-MAY-21
R-WT,JL202006170086764,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,14-JUL-20
R-WT,WT202101180053869,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,24-JAN-21
R-WT,RG202105210073890,AB-CAB,CREATE,T<=3D,IDENTIFY FACILITIES,WT-RSFU,21-MAY-21
R-WT,JL202105190093323,AB-CAB,CREATE,3D<T<=7D,CONSTRUCT OSP,WT-JL-OSP-NC,19-MAY-21
R-WT,RG201909190064470,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,19-SEP-19
R-WT,RG202005200013016,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,09-JUN-20
R-WT,JL202012210066488,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,23-DEC-20
R-WT,WT202105190093548,AB-CAB,CREATE,3D<T<=7D,WIRE MSAN,WT-RTOFFICE,19-MAY-21
R-WT,WT201912030033393,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,03-DEC-19
R-WT,RG202105220099732,AB-CAB,CREATE,T<=3D,IDENTIFY FACILITIES,WT-RSFU,22-MAY-21
R-WT,JL201911260096416,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,WT-RTOFFICE,26-NOV-19
R-WT,JL202103240007360,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-RTOFFICE,24-MAR-21
R-WT,WT202105050006235,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,WT-RTOFFICE,05-MAY-21
R-WT,JL202105120001508,AB-CAB,CREATE,7D<T<=1M,VERIFY CONSTRUCTION,WT-JL-OSP-NC,14-MAY-21
R-WT,JL202105120001452,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,WT-JL-MDF,14-MAY-21
R-WT,WT202007170036406,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,07-AUG-20
R-WT,WT202102030061731,AB-CAB,CREATE-OR,T>1M,RECONSTRUCT OSP,WT-WT-OSP-NC,05-FEB-21
R-WT,JL201903190094438,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,28-MAR-19
R-WT,WT202012300022214,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-WT-OSP-NC,30-DEC-20
R-WT,WT202102120085697,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-RTOFFICE,12-FEB-21
R-WT,WT202103250019872,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,25-MAR-21
R-WT,RG202105060058714,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,WT-RG-OSP-NC,06-MAY-21
R-WT,JL202105040079385,AB-CAB,CREATE,7D<T<=1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,04-MAY-21
R-WT,JL202105130046679,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,14-MAY-21
R-WT,RG201907170081838,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,22-AUG-19
R-WT,RG201910140030377,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,28-AUG-20
R-WT,WT202001280078602,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,28-JAN-20
R-WT,JL202010020005474,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,02-OCT-20
R-WT,JL201909180022622,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,03-OCT-19
R-WT,JL201905230011814,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,28-MAY-19
R-WT,JL201909230029499,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,23-SEP-19
R-WT,RG202101160013454,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,16-JAN-21
R-WT,JL202101180067195,AB-CAB,CREATE-OR,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,18-JAN-21
R-WT,WT202102050002209,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,05-FEB-21
R-WT,JL202104300086557,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,30-APR-21
R-WT,JL201907240045182,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,08-AUG-19
R-WT,JL201910280076412,AB-CAB,MODIFY-LOCATION,T>1M,TEST SERVICE,WT-RTOFFICE,04-NOV-19
R-WT,WT202005170012540,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,17-MAY-20
R-WT,WT202011070038778,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,11-NOV-20
R-WT,JL202011190019481,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,19-NOV-20
R-WT,WT202012260091402,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-RTOFFICE,26-DEC-20
R-WT,JL202102230069493,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-JL-MDF,23-FEB-21
R-WT,JL202101210015617,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,25-JAN-21
R-WT,JL201911080071961,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,22-NOV-19
R-WT,WT202101200053613,AB-CAB,CREATE-RECON,T>1M,RESERVE FACILITIES,WT-RTOFFICE,31-JAN-21
R-WT,RG202105060033600,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,WT-RG-OSP-NC,06-MAY-21
R-WT,JL202105050020535,AB-CAB,CREATE-OR,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,05-MAY-21
R-WT,JL202105080094275,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,08-MAY-21
R-WT,WT202105230005542,AB-CAB,CREATE,T<=3D,IDENTIFY FACILITIES,WT-RSFU,23-MAY-21
R-WT,WT202102180036969,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,19-FEB-21
R-WT,RG201912090023855,AB-CAB,CREATE-OR,T>1M,TEST SERVICE,WT-RTOFFICE,27-APR-21
R-WT,WT202012240065971,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,26-DEC-20
R-WT,JL202101160013435,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,31-JAN-21
R-WT,WT202101070094989,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,10-JAN-21
R-WT,WT202102170088000,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,17-FEB-21
R-WT,WT202102150024832,AB-CAB,MODIFY-LOCATION,T>1M,RESOLVE CONST ISSUE,WT-RTOFFICE,01-MAR-21
R-WT,JL202103040053351,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,08-MAR-21
R-WT,WT202104280034021,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,WT-WT-OSP-NC,28-APR-21
R-WT,RG201907220077267,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,06-AUG-19
R-WT,WT202005170012526,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,17-MAY-20
R-WT,JL202104070029957,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,07-APR-21
R-WT,JL202105140066975,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,14-MAY-21
R-WT,RG202104100070658,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,19-APR-21
R-WT,RG202001220085644,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,22-JAN-20
R-WT,JL201905280034495,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,04-JUN-19
R-WT,RG202101020067296,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,WT-RG-OSP-NC,02-JAN-21
R-WT,JL202104280019432,AB-CAB,CREATE,7D<T<=1M,RECONSTRUCT OSP,WT-JL-OSP-NC,29-APR-21
R-WT,JL202001200045911,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,10-MAR-20
R-WT,WT202001240058240,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,26-JAN-20
R-WT,RG201907110059217,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,22-JUL-19
R-WT,RG201906110020525,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,WT-RTOFFICE,04-JUL-19
R-WT,RG201907260031181,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,21-AUG-20
R-WT,WT201912270093757,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,27-DEC-19
R-WT,JL202003050095413,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,13-JUN-20
R-WT,WT202102080044875,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,09-FEB-21
R-WT,RG202103220013460,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,23-MAR-21
R-WT,JL202103300089675,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,31-MAR-21
R-WT,JL202104170033136,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,WT-RTOFFICE,04-MAY-21
R-WT,WT202105150073072,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-WT-OSP-NC,15-MAY-21
R-WT,JL202010060089299,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,09-OCT-20
R-WT,WT202104060089460,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,WT-RTOFFICE,08-APR-21
R-WT,JL202103270053471,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,WT-RTOFFICE,31-MAR-21
R-WT,WT202105030037793,AB-CAB,CREATE,7D<T<=1M,CANCEL SERVICE ORDER,WT-RTOFFICE,14-MAY-21
R-WT,JL202105100029109,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-JL-OSP-NC,11-MAY-21
R-WT,WT202105040078830,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT SOP  PROVISION,WT-RTOFFICE,17-MAY-21
R-WT,JL202105190083183,AB-CAB,MODIFY-LOCATION,3D<T<=7D,CONSTRUCT OSP,WT-JL-OSP-NC,19-MAY-21
R-WT,WT202105190083570,AB-CAB,CREATE,3D<T<=7D,CONSTRUCT OSP,WT-WT-OSP-NC,19-MAY-21
R-WT,RG202105220099890,AB-CAB,CREATE,T<=3D,IDENTIFY FACILITIES,WT-RSFU,22-MAY-21
R-WT,WT201906270074707,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,15-JUL-19
R-WT,WT201905170028411,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,23-JUL-19
R-WT,WT202005180030697,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,19-MAY-20
R-WT,WT202010050053774,AB-CAB,CREATE-RECON,T>1M,RESERVE FACILITIES,WT-RTOFFICE,05-OCT-20
R-WT,WT202010130050863,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,14-OCT-20
R-WT,JL202101160013924,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,16-JAN-21
R-WT,WT202105150073068,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,WT-WT-OSP-NC,15-MAY-21
R-WT,WT202102180020391,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,18-FEB-21
R-WT,RG201907260031304,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,20-AUG-19
R-WT,JL202009070096443,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,WT-RTOFFICE,20-MAY-21
R-WT,WT202104090022539,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,10-APR-21
R-WT,WT202104070036615,AB-CAB,CREATE,T>1M,WAIT PEO PROVISION,WT-RTOFFICE,08-APR-21
R-WT,RG201907040031373,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,01-AUG-19
R-WT,JL201907060073994,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,06-JUL-19
R-WT,JL201906130053448,AB-CAB,CREATE,T>1M,RECONST OSP_MANUAL,WT-RTOFFICE,30-SEP-20
R-WT,WT201907110056257,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,25-JUL-19
R-WT,JL201909180016818,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,09-OCT-19
R-WT,RG201911130049143,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,WT-RTOFFICE,03-MAY-20
R-WT,RG202101050035924,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,06-JAN-21
R-WT,WT201903260046584,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,09-APR-19
R-WT,WT202101070094834,AB-CAB,MODIFY-LOCATION,T>1M,RESERVE FACILITIES,WT-RTOFFICE,07-JAN-21
R-WT,JL202101080036475,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,11-JAN-21
R-WT,RG202104070049245,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,08-APR-21
R-WT,JL202105120001670,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,WT-JL-MDF,14-MAY-21
R-WT,JL201907080098958,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,08-JUL-19
R-WT,JL201909200089582,AB-CAB,CREATE,T>1M,RECONSTRUCT OSP,WT-RTOFFICE,28-SEP-19
R-WT,JL202008250086979,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,25-AUG-20
R-WT,WT202001280078612,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,WT-RTOFFICE,28-JAN-20
R-WT,JL202008110085165,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,WT-RTOFFICE,13-AUG-20
R-WT,RG202102050002421,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,09-FEB-21
R-WT,WT202104020056699,AB-CAB,CREATE,T>1M,WIRE MSAN,WT-RTOFFICE,04-APR-21
R-WT,WT202105190099987,AB-CAB,MODIFY-LOCATION,3D<T<=7D,RESERVE FACILITIES,WT-RSFU,19-MAY-21
R-WT,WT201906290047086,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,13-AUG-19
R-WT,WT202002100033849,AB-CAB,CREATE-OR,T>1M,WAIT VOICE REG ID,WT-RTOFFICE,10-FEB-20
R-WT,RG202011160014452,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,WT-RTOFFICE,18-NOV-20
R-WT,JL202102170003657,AB-CAB,CREATE-OR,T>1M,RECONST OSP_MANUAL,WT-RTOFFICE,19-FEB-21
R-WT,WT202103130091932,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,WT-RTOFFICE,30-MAR-21
